"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,9872.257089439856,5678.778192333467,-21.891465189205743,-7.412305626602654
2,9832.403300201153,5655.1894139514825,-21.891465189205743,-7.412305626602654
3,9657.741915169492,5537.661317511949,-21.891465189205743,-7.412305626602654
4,9484.969097044572,5421.980773614298,-21.891465189205743,-7.412305626602654
5,9319.86662415125,5311.914218052972,-21.891465189205743,-7.412305626602654
6,9150.788750850632,5197.074450078039,-21.891465189205743,-7.412305626602654
7,8984.352927547563,5087.407348600019,-21.891465189205743,-7.412305626602654
8,8821.440515222215,4977.967879746728,-21.891465189205743,-7.412305626602654
9,8658.83982204058,4868.2399800768235,-21.891465189205743,-7.412305626602654
10,8502.707463755196,4761.845639910517,-21.891465189205743,-7.412305626602654
11,8343.934663946146,4655.2770054744005,-21.891465189205743,-7.412305626602654
12,8184.804671531261,4551.524394607886,-21.891465189205743,-7.412305626602654
13,8032.193269723475,4448.320336440981,-21.891465189205743,-7.412305626602654
14,7243.719780409704,4061.307474974008,20.477930147657265,9.184610440217893
15,6914.729406477314,4169.911025213677,20.384819667956684,9.148135262769005
16,6760.010340205758,4070.7553838403105,20.366197572016567,9.140840227279227
17,6616.430517279894,3975.234968870469,20.362473152828542,9.139381220181273
18,6475.642708128834,3881.4777153376594,20.361728268990937,9.139089418761682
19,6340.078228158604,3789.837912069029,20.361579292223418,9.139031058477764
20,6201.893362138242,3696.5574767505673,20.361549496869912,9.13901938642098
21,6062.696015124277,3604.0497631410426,20.36154353779921,9.139017052009622
22,5930.677451568799,3516.1326002292644,20.36154234598507,9.13901658512735
23,5799.278563714733,3428.036662557305,20.361542107622245,9.139016491750896
24,5668.2391888323145,3341.28310340721,20.36154205994968,9.139016473075605
25,5545.027661429255,3259.2431666786774,20.361542050415167,9.139016469340547
26,5422.691621483185,3178.8305189429325,20.361542048508266,9.139016468593535
27,5300.941893208939,3096.802596705544,20.361542048126886,9.139016468444133
28,5181.717662003604,3019.0543716893835,20.36154204805061,9.139016468414253
29,5063.548571008944,2942.7070885643575,20.361542048035354,9.139016468408277
30,4947.024517688685,2868.873106127144,20.3615420480323,9.139016468407082
31,4831.675313326742,2792.432128862654,20.36154204803169,9.139016468406842
32,4711.987227671019,2714.613011497743,20.36154204803157,9.139016468406794
33,4598.23605467625,2642.8476615802033,20.361542048031545,9.139016468406785
34,4486.200890021024,2567.940479611557,20.36154204803154,9.139016468406783
35,4374.6463557815005,2496.5616459550997,20.36154204803154,9.139016468406783
