"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,16055.801345152298,15592.144958957004,42.20143125922397,-37.647635057781
2,14743.296961846865,15679.81331231322,42.20143125922397,-37.647635057781
3,14359.864549316315,17150.41827871421,42.273279998481655,-46.73742861684525
4,14011.791978064935,20147.666635366364,42.273279998481655,-46.73742861684525
5,13642.418906946046,19617.304326267327,42.273279998481655,-46.73742861684525
6,13279.374704684507,19033.194834104732,42.264150608176465,-46.44275816610324
7,12922.02798546671,18424.558451894518,42.266459196610484,-46.51727275817226
8,12568.221181729086,17950.142859336087,42.266459196610484,-46.51727275817226
9,12219.948129399518,17456.975117533057,42.266459196610484,-46.51727275817226
10,11877.452066720341,16968.118104701225,42.266459196610484,-46.51727275817226
11,11541.18198778695,16490.62977589115,42.266459196610484,-46.51727275817226
12,11209.606552673966,16017.925166173514,42.266459196610484,-46.51727275817226
13,10883.657764483152,15556.648337791366,42.26647975251533,-46.51793624363456
14,10565.936313889333,15109.500017639699,42.26660224447267,-46.521889931567316
15,10251.14090355482,14663.495169229865,42.26660224447267,-46.521889931567316
16,9941.915859205425,14222.747366276268,42.26660224447267,-46.521889931567316
17,9638.030478265282,13790.240913769996,42.26660224447267,-46.521889931567316
18,9344.70062573447,13368.267167979338,42.26656968063655,-46.52083886463421
19,9053.20462253717,12952.971105995848,42.26654072704308,-46.51990432594619
20,8766.285575167101,12553.148600792218,42.26654072704308,-46.51990432594619
21,8489.249005248266,12153.077425599296,42.26654072704308,-46.51990432594619
22,8220.760719228601,11771.343424237482,42.266541161369666,-46.51991834475874
23,7954.234911443805,11389.897733672276,42.26654602114233,-46.520075204237166
24,7694.8920162600325,11019.570487132945,42.26654845102867,-46.52015363397638
25,7454.73868883565,10670.002977270944,42.26654966597184,-46.52019284884599
26,7202.750659786603,10308.130972695359,42.26655027344342,-46.52021245628079
27,6957.484481122735,9959.215449612157,42.26655057717921,-46.52022225999819
28,6717.945147711289,9613.352844371899,42.266550729047104,-46.520227161856894
29,6483.072245859713,9284.460112264866,42.26655080498105,-46.520229612786245
30,6254.334735745887,8954.444499464133,42.26655080498105,-46.520229612786245
31,6034.326267485993,8635.795868561763,42.26655080498105,-46.520229612786245
32,5813.6832923686225,8328.059252537298,42.26655080498105,-46.520229612786245
33,5606.093971031457,8040.0940223945645,42.26655080498105,-46.520229612786245
34,5401.0257369093515,7739.24037793294,42.26655080498105,-46.520229612786245
35,5196.439407385706,7445.812422837715,42.26655080498105,-46.520229612786245
36,4994.381800468493,7158.776739424416,42.26655080430575,-46.52022959098966
37,4797.848696853452,6889.234062080117,42.26655080430575,-46.52022959098966
38,4627.482132121395,6627.278979171017,42.266577880716646,-46.5201550870922
39,4460.717463862306,6374.76358471529,42.266577880716646,-46.5201550870922
