"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,5991.317997648301,4246.788135597326,-16.630370869062517,-12.018551912825519
2,5164.951916985732,4002.1479462055177,-16.692665911078652,-11.522447762731803
3,4969.768204735978,3787.657933748584,-16.72381343208672,-11.274395687684946
4,4779.172265998571,3595.4434370583026,-16.739387192590755,-11.150369650161517
5,4591.298915047016,3415.443406835411,-16.74717407284277,-11.088356631399803
6,4249.34355631157,3169.932493480246,21.03854866793368,4.969199350292611
7,5297.133679488732,2671.0129873419082,20.575385415902232,4.7808385211171815
8,5002.855255219431,2519.9433291835953,20.575385415902232,4.7808385211171815
9,4806.914137167752,2382.2519803754253,20.575385415902232,4.7808385211171815
10,4615.132022918522,2248.0580265607746,20.575385415902232,4.7808385211171815
11,4425.7910951945,2119.0970537352005,20.575385415902232,4.7808385211171815
12,4242.3185133547295,2000.325005931659,20.575385415902232,4.7808385211171815
13,4072.3937343042085,1882.7301372831976,20.575385415902232,4.7808385211171815
14,3903.0994483588097,1766.999399468268,20.575385415902232,4.7808385211171815
15,3741.4163868688092,1659.1659384284544,20.575385415902232,4.7808385211171815
16,3581.7452159881477,1553.7206894741114,20.575385415902232,4.7808385211171815
17,3434.212927531174,1448.9392856888576,20.575385415902232,4.7808385211171815
18,3283.889458331342,1350.735051561892,20.575385415902232,4.7808385211171815
19,3145.900588914145,1255.7736499269267,20.575385415902232,4.7808385211171815
20,3010.4986842026196,1168.6185538286368,20.575385415902232,4.7808385211171815
21,2871.6704845445643,1086.9315281305896,20.575385415902232,4.7808385211171815
22,2737.4795504505796,1011.8765157861583,20.575385415902232,4.7808385211171815
23,2615.711858598361,953.9487892461143,21.262879728678,8.347961105157868
24,2598.5046810934905,1044.7818678834578,21.03323508747334,8.16361447031384
25,2456.3192499699467,960.8725614051359,20.918412766871008,8.071441152891827
26,2328.2281084658857,889.4872870094949,20.861001606569843,8.02535449418082
27,2211.8007338162606,825.5550606074884,20.83229602641926,8.002311164825317
28,2069.8025493932655,718.6700542440749,20.810286172697086,7.9425205203523515
29,1988.0752049438215,660.0425037615378,20.52396463746005,6.0382250475477415
30,1884.3221156469438,577.7810903399522,20.74306951385279,7.55627141279551
31,1813.049944400136,566.7734864241866,20.71125785448632,7.3457364463922845
32,1742.4377917155039,523.8202367450688,20.69380674698657,7.229101985733411
33,1662.0794479228055,483.7757845466571,20.61680623203116,6.646150169985468
34,1585.9007031314436,440.2626409148195,20.626923028864702,6.718166059392835
35,1521.8449224365895,410.2777769357409,20.66598203444645,7.030186202495984
36,1459.5838887531663,384.08701560612013,20.63758795312606,6.797159285927046
37,1405.8665432858136,355.31226757764057,20.65893711296437,6.975783835192261
38,1373.3231906431688,333.23171345353717,20.656726438742368,6.957927537857219
39,1304.4424121763639,309.11629134095,20.655011457207546,6.943704162150474
40,1253.4896886834067,287.0414203123521,20.653488842916136,6.93073066829337
41,1169.0528515081903,274.30555549327664,19.475844195070074,7.461791649432069
42,1014.5953048316859,275.68873628319585,19.580231194022666,7.389866119465785
43,1014.5420902412693,257.8795627470623,20.340386604453524,6.707106333206012
44,1050.4270899285398,220.74383213696993,20.24205600267894,6.80517226601109
45,1016.8645162282805,211.89283249277784,20.153582341909654,6.890173521148065
46,984.6695540504593,200.9729997039588,20.109345511525014,6.932674148716552
47,933.4259916296793,189.77590282684912,20.087227096332693,6.953924462500796
48,891.912506205298,178.6522416961831,20.07616788873653,6.964549619392917
49,847.913461983501,169.38401322815224,20.07063828493845,6.969862197838978
50,826.2962645683851,160.7313775001536,20.06787348303941,6.9725184870620085
51,816.7289614640938,153.40554243963388,20.06649108208989,6.973846631673524
52,804.5086514256523,145.74189680513723,20.053286999692837,6.985657669006263
53,793.4981052110193,138.7403287716413,20.042704681608217,6.995107178591586
54,804.1286091649711,136.45413269452968,20.03140329220958,7.005181368570545
55,810.4505266349316,137.67647713765115,20.021849724407875,7.013691192731642
56,819.4327199230677,136.68409927342998,20.017072940507024,7.01794610481219
57,825.5838401547494,133.6862802681154,20.0146845485566,7.020073560852464
58,819.6767346505238,129.25248943776424,20.011085805942404,7.023275436520127
59,810.6084711970225,125.944664955474,20.007819337256578,7.026180740970115
60,797.2600365879464,121.34461338197,20.00594627481062,7.027846589721743
61,797.3199498126536,118.86132762004134,20.004331150981134,7.029282677565625
62,804.3325314919869,120.6088762988902,20.003523589066393,7.030000721487566
63,792.5044255052374,124.25174278870459,20.003119808109023,7.030359743448536
64,789.9040037830941,123.02965480278927,20.002917917630338,7.030539254429022
65,786.6827206663493,120.19434223074494,19.998349986519752,7.03459824083993
66,776.8839861003726,118.03362570291323,19.998789699163435,7.034207468075156
67,777.0786837549865,119.22227193130773,19.999009555485276,7.034012081692769
68,784.8595519752099,117.53052675540697,20.001238533708108,7.032031588036233
69,792.3092798164322,115.57727993882557,20.001001490805812,7.032242211924788
70,797.421191973182,114.17712555102116,20.000882969354663,7.032347523869066
71,796.785842029198,113.53359386379519,20.00082370862909,7.032400179841205
72,780.1856315439734,112.12089404378514,20.000765357543763,7.032452025726556
73,759.0207052863038,110.49057603367828,20.000083790754168,7.033057583531457
74,775.6498046272385,115.3515280027483,20.000176907334406,7.032974850239283
75,774.0067701892546,115.39017702479401,20.000223465624526,7.032933483593196
76,774.1973396479996,116.92146573912797,20.000246744769587,7.032912800270152
77,793.3724303860688,119.9619585716125,20.000258384342118,7.03290245860863
78,790.8787103668069,117.6179250664091,20.000414005640426,7.032764194908194
79,803.1954238466178,122.2260795947721,20.00039698184199,7.03277932000504
80,813.8236098625182,123.59976117180247,20.000381504394774,7.032793071159899
81,815.9710365894465,123.22957737634756,20.000373765671164,7.032799946737329
82,812.1493409957413,123.31905808234985,20.00036989630936,7.032803384526044
83,808.1128586753584,123.23633837787503,20.000367961628456,7.032805103420402
84,819.8975088432807,125.00228009517434,20.000362570441688,7.03280989326038
85,823.975621560023,130.11153554547704,20.000359874848304,7.032812288180368
86,826.2715809754975,128.25553876559727,20.00035852705161,7.032813485640363
87,810.2877084859838,126.622083085678,20.0003282710371,7.032840366758734
88,811.1792988338071,128.5849569316159,20.00035511863208,7.032816513870924
89,810.6178331622831,129.8689757896563,20.000351951106254,7.0328193280762195
90,799.4481753200384,128.47100386242064,20.000349207629583,7.032821765532559
91,786.632681233633,127.95262373971998,20.000347835891247,7.032822984260729
92,778.3588886842516,129.10735321890164,20.00034715002208,7.032823593624815
93,773.7118602592411,129.54300065746622,20.000346807087496,7.032823898306857
94,759.1289030504051,127.51496112095094,20.000346635620204,7.0328240506478785
95,765.7354779475122,128.2360880240726,20.0003460674159,7.032824555471896
96,792.7190144435998,132.63750822409676,20.000345311760533,7.032825226837754
97,813.2306739363394,134.35230371544162,20.00034446567223,7.032825978549206
98,814.5493379317697,130.62421413180766,20.000344042628083,7.032826354404932
99,808.8272863032166,128.16019562507435,20.000343831106008,7.032826542332795
100,796.6548148054494,122.58093751341485,20.00034372534497,7.032826636296726
