"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,8960.659768728328,16542.272353483637,-13.649296491605536,48.228914091863956
2,18479.73777798515,8844.854992215418,-48.49709499697375,29.039672144557365
3,22502.08005220793,10704.678542841832,-48.49709499697375,29.039672144557365
4,21424.633857190827,13690.436570575584,45.2875803798045,43.67569505997116
5,18731.880049126026,17009.390129520987,45.2875803798045,43.67569505997116
6,18250.362903187026,16567.72460073896,45.2875803798045,43.67569505997116
7,17781.819080070956,16132.185643363886,45.2875803798045,43.67569505997116
8,17313.378064375378,15704.566432525582,45.2875803798045,43.67569505997116
9,16858.539440871427,15285.541053389492,45.2875803798045,43.67569505997116
10,16204.56237565199,15029.349252134562,44.62539525794334,44.258817401584615
11,15586.850299784159,14766.72389721552,44.62539525794334,44.258817401584615
12,15157.009245345911,14361.778127379968,44.62539525794334,44.258817401584615
13,14733.032646759872,13958.686197615247,44.62539525794334,44.258817401584615
14,14307.869834450159,13583.807752124956,44.566744200045534,44.309476784509236
15,13879.39969178922,13209.406776169562,44.566744200045534,44.309476784509236
16,13485.283187195868,12839.022861762101,44.566744200045534,44.309476784509236
17,13105.592459337802,12471.68453829845,44.566744200045534,44.309476784509236
18,12718.649077181784,12103.556282548841,44.566744200045534,44.309476784509236
19,12342.9990147156,11746.073040486164,44.566744200045534,44.309476784509236
20,11970.18827391687,11394.970953967182,44.566744200045534,44.309476784509236
21,11613.117179702489,11068.329765962177,44.566744200045534,44.309476784509236
22,11253.061665956166,10729.06200764725,44.57630127870706,44.30247764356109
23,10901.657538899857,10390.920354410942,44.57630127870706,44.30247764356109
24,10563.204141049495,10063.757768964746,44.57630127870706,44.30247764356109
25,10233.970370512972,9761.47225880819,44.57630127870706,44.30247764356109
26,9905.858785833972,9447.952071864009,44.57630127870706,44.30247764356109
27,9594.78857294904,9139.19183630009,44.57630127870706,44.30247764356109
28,9273.45419644315,8835.880675633889,44.57630127870706,44.30247764356109
29,8969.776323410546,8573.24724381928,44.57654423705594,44.30234400286921
30,8664.056465911757,8297.800141982736,44.57654423705594,44.30234400286921
31,8394.33117198215,8015.771960577727,44.57654423705594,44.30234400286921
32,8100.67976378059,7762.117234825105,44.57654423705594,44.30234400286921
33,7812.040999632101,7489.7278147886245,44.57654423705594,44.30234400286921
34,7536.820936118144,7228.450654478347,44.57643392866123,44.30243775064765
35,7267.227602396203,6975.82067470592,44.575815981722194,44.30293190070132
36,7011.496153309762,6724.169772791433,44.57532656546648,44.30414959756493
37,6760.419990501092,6493.067438117238,44.57532656546648,44.30414959756493
38,6530.170503211812,6255.8727902725395,44.57521913616959,44.30427381635998
39,6284.187319068588,6028.412874114174,44.575188211401205,44.30439215717446
40,6048.484509300491,5802.2734923014,44.575188211401205,44.30439215717446
41,5824.318280741296,5576.809619867443,44.575188211401205,44.30439215717446
42,5609.319661463311,5359.677562209368,44.57508977708275,44.304512080006326
43,5390.651743246806,5166.064700285486,44.57508977708275,44.304512080006326
44,5173.842044954486,4961.63837550994,44.57508977708275,44.304512080006326
45,4959.650632433196,4760.449288257091,44.57500770373308,44.30446256774801
46,4758.834524365526,4567.414920034097,44.57497491380902,44.304650712476175
47,4569.913488946099,4383.551720480654,44.574937000846845,44.30461688740561
48,4385.244724232168,4211.747924645851,44.57489614484428,44.3046803004008
49,4194.926594631712,4030.343411557269,44.574864655417876,44.30468751487484
50,4023.8921523189047,3866.172075325514,44.574841578824,44.30469072920502
51,3856.315072094016,3710.903332493974,44.574815711635466,44.30468295293645
52,3708.338405075362,3561.400803183888,44.574788754617295,44.30467156474897
53,3543.1574610866846,3417.09087641209,44.574754099556074,44.304673032426386
54,3402.7287317703594,3280.0099429567704,44.57471639179555,44.304688060439084
55,3247.9353512755843,3126.063513900039,44.57469765363114,44.304696039845446
56,3113.57350127026,2986.443361483924,44.57469911413345,44.304719816195494
57,2981.504532996309,2856.7918160774975,44.574696764737624,44.30475740045667
58,2842.6985291763144,2720.3274194261962,44.57466180082484,44.30480529405444
59,2718.825546544805,2594.202173383807,44.574618472581285,44.304857813787436
60,2585.3657553914354,2468.002215886502,44.5745802409536,44.30490982180519
61,2472.1369931670183,2348.7732708773738,44.57455332082239,44.30495621223678
62,2358.7020947535634,2227.292221111552,44.5744736823507,44.30495462873996
63,2259.7629186531267,2128.8662694822374,44.57429888971733,44.30504372964131
64,2143.6722695026515,2024.59345466152,44.57423407056668,44.30511543425194
65,2043.4398012019233,1938.7298639540118,44.574166636421005,44.3051863150296
66,1935.4195845791,1836.555270615161,44.57397184062192,44.305556515001406
67,1842.6438096800177,1744.7237580221438,44.57366734131707,44.30598537540392
68,1741.6786458528945,1648.410408542338,44.57338366249891,44.30623380210822
69,1655.9292485419471,1573.4135566702453,44.5728516197727,44.30672484317311
70,1562.3883892594008,1484.6136428318973,44.57200500875269,44.307476938980145
71,1486.509960224712,1415.800720507126,44.57105597674266,44.30828587430462
72,1416.9143042990704,1339.2469744178015,44.56957039708571,44.309504039335465
73,1340.8919239833267,1271.219419374029,44.56797671304584,44.31091979795242
74,1268.8184585724102,1197.6933510223155,44.56771906926166,44.31162688382322
75,1213.0188276262525,1141.0847752884913,44.56514688021737,44.314364903469446
