"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.08811022407866366,0.7279761566721286,2.566666666666667
1,0.5039802711167614,0.7279761566721286,4.033333333333333
2,0.6232013369955804,0.7279761566721286,4.6
3,0.45977555570632567,0.7279761566721286,4.3
4,0.5572126767849716,0.7279761566721286,4.5
5,0.6533950833224332,0.7279761566721286,4.8
6,0.6002175282178014,0.7279761566721286,4.7
7,0.6056681297427434,0.7279761566721286,4.733333333333333
8,0.691211595038642,0.7279761566721286,4.9
9,0.5668878219222502,0.7279761566721286,4.7
