"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.1321919646554874,0.7279761566721286,2.7
1,0.40944501071613276,0.7279761566721286,3.8333333333333335
2,0.47418438243416716,0.7279761566721286,4.1
3,0.47981983134138156,0.7279761566721286,4.133333333333334
4,0.47833459829613895,0.7279761566721286,4.2
5,0.576117042934797,0.7279761566721286,4.466666666666667
6,0.5692204977045555,0.7279761566721286,4.533333333333333
7,0.6172569586323768,0.7279761566721286,4.666666666666667
8,0.5725903009816045,0.7279761566721286,4.666666666666667
9,0.6559377366792969,0.7279761566721286,4.8
