"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.09476330478863351,0.9979130921779514,25.037666666666667
1,0.547237873718377,0.9987726081327969,26.773
2,0.699902427444654,0.9988405950839697,27.169
3,0.7774642847089325,0.9998754608673812,27.377333333333333
4,0.8223208845834715,0.9997182018148686,27.620666666666665
5,0.8498766619414508,0.9992336098094373,27.753
6,0.8683811123619968,0.9997505450745593,27.882
7,0.8848046800682324,0.9999469064404072,28.018333333333334
8,0.8978854372362151,0.9999473713742013,28.029666666666667
9,0.9086684339310068,0.9999473713751159,28.052333333333333
10,0.9149589404294707,0.999947371161013,28.084
11,0.9212300585124696,0.9999711989386052,28.21066666666667
12,0.9268919236954001,0.9999711990670502,28.247333333333334
13,0.930577164623027,0.9999764384220691,28.243666666666666
14,0.9347672525500761,0.9999711990678138,28.227666666666668
15,0.9394203864346987,0.9999329094994135,28.297333333333334
16,0.943826467369906,0.999932909533597,28.373333333333335
17,0.9457975557961426,0.999932909533597,28.417
18,0.9486480981095595,0.9999329935868584,28.480333333333334
19,0.9508342085388507,0.999932909533597,28.518
20,0.9510552247508063,0.9999892498656989,28.52
21,0.9542145146564666,0.9999378658428082,28.58
22,0.9550450879633182,0.9999378736454637,28.541
23,0.956558189427166,0.9999378736454815,28.698
24,0.9576398361953075,0.9999835860422008,28.649333333333335
25,0.9598393435676827,0.9999721601136347,28.682333333333332
26,0.9612432698147685,0.9999721599491037,28.730666666666668
27,0.9624280962007395,0.9999975688325233,28.641666666666666
28,0.9629249308907422,0.9999975688325233,28.711666666666666
29,0.9633150751498024,0.9999986155039989,28.709
30,0.9642942124945237,0.9999822177008834,28.822
31,0.9656662233264423,0.999993157644323,28.931333333333335
32,0.9668943126610419,0.9999931576444384,28.921333333333333
33,0.9681649239797123,0.9999942848390679,28.865666666666666
34,0.9697779401779384,0.999994810968211,28.937666666666665
35,0.9703740641014683,0.9999948110515927,28.973
36,0.9712737398872324,0.999994810968211,28.954333333333334
37,0.9722719738150234,0.999994810968211,28.918666666666667
38,0.9729088777965417,0.9999940875069818,28.99266666666667
39,0.9735718391847654,0.9999940875069818,28.962
40,0.9740889845223695,0.9999940875069818,28.938333333333333
41,0.9748302649967392,0.9999900355473555,28.983666666666668
42,0.9758257231783048,0.9999900355471246,28.972333333333335
43,0.9751010016228092,0.9999900355471246,28.961666666666666
44,0.9763113244619064,0.9999900412729289,29.000666666666667
45,0.9769591469833875,0.9998867304509131,29.000666666666667
46,0.9772097438089201,0.9999238788175319,28.995666666666665
47,0.9781496274125513,0.9999936761074011,29.018333333333334
48,0.978460232149991,0.9999944859502455,28.996
49,0.9795275039701951,0.9999944859501922,29.09
50,0.9795401232447406,0.9999951817472629,29.139
51,0.9804468986206071,0.999990323565138,29.127333333333333
52,0.9803914718539154,0.9999175496968703,29.129
53,0.9809858744601789,0.9999290082735801,29.214666666666666
54,0.9814149130876549,0.9999961160872823,29.253
55,0.9820105745716193,0.9999982455139053,29.338333333333335
56,0.983537226835884,0.9999982722066983,29.385666666666665
57,0.9842244891377714,0.9999983935257017,29.373666666666665
58,0.9844786352513019,0.9999983935257017,29.319666666666667
59,0.9845491980915114,0.9999983939175299,29.372
60,0.9842003234324461,0.9999985705806218,29.456666666666667
61,0.9842491994470541,0.9999983939178319,29.506666666666668
62,0.9848533302679192,0.9999982544976294,29.549666666666667
63,0.9848905380035237,0.9999958753721512,29.588
64,0.9849995526972857,0.9999741337697214,29.607333333333333
65,0.9850681837237574,0.9999774852412177,29.562
66,0.9852783479888341,0.9999888449450101,29.526666666666667
67,0.9858774795750809,0.9999888449450101,29.498
68,0.9853401275783524,0.9999862519376789,29.504666666666665
69,0.9850853779508055,0.9999901760362845,29.554666666666666
70,0.9859283789721833,0.999977483201957,29.64966666666667
71,0.9849312728488224,0.999977483201957,29.724333333333334
72,0.9867180291531569,0.999977483201957,29.753333333333334
73,0.9866914990529829,0.999977483201957,29.709333333333333
74,0.9871273919959772,0.9999896028929133,29.732666666666667
75,0.987375154287173,0.9999805919243517,29.764666666666667
76,0.987502061569146,0.9999897810220331,29.805
77,0.9874963549258844,0.9999897810220331,29.795666666666666
78,0.987854138496163,0.9999897810223795,29.811
79,0.9878409705080865,0.9999731550565206,29.777333333333335
80,0.9882076564409817,0.9999585649411497,29.825
81,0.9884363415022106,0.9999886122220211,29.828
82,0.9891619185233478,0.9999886119432687,29.949
83,0.9891960027225725,0.9999886373778005,29.855333333333334
84,0.9892120054199951,0.9999886119403821,29.869333333333334
85,0.9891114557279395,0.99997791262485,29.973666666666666
86,0.9896004346325302,0.999961688839008,30.025
87,0.9898037069117729,0.9999681326256901,30.146333333333335
88,0.9901955295328271,0.9999873207440988,30.155666666666665
89,0.9903959577921246,0.9999873207386988,30.154333333333334
90,0.9899227042184247,0.9999873207386988,30.11766666666667
91,0.9904354386114536,0.9999805813945144,30.191333333333333
92,0.9908677190687902,0.9999901279152927,30.171666666666667
93,0.9903488665163294,0.9999873207390185,30.297666666666668
94,0.9908940353989012,0.999989704963523,30.323333333333334
95,0.9903888107911357,0.999989704963523,30.304666666666666
96,0.9909690708347357,0.9999897049635319,30.309
97,0.9915462413124475,0.9999806172301294,30.248333333333335
98,0.991900585573893,0.9999665670196093,30.327666666666666
99,0.9921830641669215,0.9999665670224692,30.372333333333334
