"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.08734143472917158,0.9965319282258147,25.105333333333334
1,0.5257765174063928,0.9998146867085488,26.744666666666667
2,0.673877077072382,0.9996597507615418,27.290666666666667
3,0.7519556846922263,0.999506582878304,27.712
4,0.7983631602606094,0.9995349970651006,27.910666666666668
5,0.8323190747122104,0.9995349970651006,28.081
6,0.8572270565282787,0.9997704302099676,28.024
7,0.8778179072323737,0.999975074923463,28.202333333333332
8,0.8912619280482776,0.9999750749870021,28.250666666666667
9,0.9004057006419228,0.9999799146565832,28.191333333333333
10,0.9110673431130827,0.9999799146762384,28.221
11,0.9189117503558784,0.9999799146761584,28.234333333333332
12,0.9234249265317914,0.9999599136349216,28.367333333333335
13,0.927484594116277,0.9999756700444719,28.329666666666668
14,0.934735086360132,0.99997567163258,28.391666666666666
15,0.9403209983676493,0.9999757856230476,28.471
16,0.9434268613705945,0.9999757852830776,28.633333333333333
17,0.946941702324271,0.9999817745219194,28.793
18,0.949656152701989,0.9999971210522173,28.791333333333334
19,0.954058576290351,0.9999833426517715,28.854
20,0.956458031321402,0.999984120043047,28.849
21,0.9581295296852181,0.9999836315571033,28.80666666666667
22,0.9598900776314496,0.9999836315571122,28.762666666666668
23,0.960388943870012,0.9999852585257656,28.851
24,0.9620042900095983,0.9999852585288475,28.906666666666666
25,0.9635398951752459,0.9999853167575868,28.876333333333335
26,0.9660605660615961,0.9999849745561734,28.941
27,0.9673971515758505,0.9999787011639028,28.958666666666666
28,0.9684950625117155,0.9999787764219592,28.977333333333334
29,0.9692440137645197,0.9999787764084147,28.864333333333335
30,0.97031613785475,0.9999787776781747,28.900333333333332
31,0.9721889344765019,0.9999444435932205,28.856
32,0.9727716324791057,0.9999464966013166,28.819666666666667
33,0.9737083393910576,0.9997584004522265,28.994333333333334
34,0.9739888224023909,0.99995766699991,28.871666666666666
35,0.9749863158633711,0.9999283932813053,28.903333333333332
36,0.9761811094009009,0.9998981455759512,29.003666666666668
37,0.9762399206202655,0.9998967855157468,29.043666666666667
38,0.9752019993616048,0.9999681561985309,28.923333333333332
39,0.9762791418728871,0.9999283994361896,28.985333333333333
40,0.9770148553934525,0.9999283994364205,29.035666666666668
41,0.9783096078137863,0.9999764345793404,29.032333333333334
42,0.978737107294339,0.9999794130167041,28.964333333333332
43,0.9781771279475515,0.9999702445477506,29.004
44,0.9796919749911644,0.9999949922044314,29.031333333333333
45,0.9803261082349962,0.9999949922044403,28.960333333333335
46,0.9805405799615594,0.9999949922044403,28.975666666666665
47,0.9813276364629394,0.9999950291115611,28.890333333333334
48,0.9817359515979828,0.9999950291115611,29.019666666666666
49,0.9821027150627909,0.9999950290886372,29.079333333333334
50,0.9821518515083097,0.999995029552699,29.137333333333334
51,0.982030255322561,0.9999729343750993,29.115666666666666
52,0.9815799970313098,0.9998677072549472,29.16
53,0.9836434952865571,0.9998532675068397,29.227
54,0.9823666442710475,0.9998206141656916,29.301333333333332
55,0.9837045477545184,0.9999268324768631,29.365333333333332
56,0.9835427981691632,0.999872148350213,29.397
57,0.983629457745304,0.999978403276423,29.363
58,0.9835085091003338,0.9999781465652388,29.434666666666665
59,0.9836051328467162,0.9999801724671351,29.533666666666665
60,0.9835940965084875,0.9999781465614374,29.431333333333335
61,0.9841611046236473,0.9999781465614374,29.475666666666665
62,0.9836657517604565,0.9999902963810489,29.543666666666667
63,0.9839961589845078,0.9999830008134093,29.573666666666668
64,0.9839679666502205,0.9999833938098253,29.629666666666665
65,0.9850082493589262,0.9999929674021698,29.662333333333333
66,0.9840797439398726,0.9999834307602941,29.621666666666666
67,0.9840659206400317,0.999983430766449,29.596666666666668
68,0.9842955805002457,0.9999906578938255,29.604333333333333
69,0.9850319372773713,0.9999923173690455,29.68166666666667
70,0.984912622445703,0.9999872160186898,29.677666666666667
71,0.9847322370031105,0.9999872161567638,29.718666666666667
72,0.9836709774143069,0.9999952820675623,29.771
73,0.9850805333897056,0.9999952821127168,29.676
74,0.9846059576106801,0.9999953369205904,29.632666666666665
75,0.9840051083571252,0.9999981709648408,29.538
76,0.9845942925920408,0.9999981709648408,29.441333333333333
77,0.9846263207017196,0.9999976287905565,29.483333333333334
78,0.9852516822320813,0.9999973265190003,29.491333333333333
79,0.9850918561201879,0.9999950269268738,29.509
80,0.9855103345550404,0.9999950269268738,29.488666666666667
81,0.985001622422138,0.9999950270160023,29.522666666666666
82,0.9853541176233584,0.9999949674387895,29.444666666666667
83,0.9863146653117907,0.9999948189331715,29.514
84,0.9862157258710358,0.9999901524213747,29.532
85,0.9861349121062297,0.9999740276445929,29.563666666666666
86,0.9863381833572792,0.9999580698410311,29.608666666666668
87,0.9870266809169354,0.9999580698418749,29.571666666666665
88,0.9869986119963088,0.9999580698418749,29.478666666666665
89,0.9866224573973089,0.9999879264397293,29.498
90,0.9869645822442454,0.9999863948552051,29.56833333333333
91,0.9867549886561089,0.9999646682277001,29.580666666666666
92,0.9867024473031821,0.999964624564018,29.551333333333332
93,0.9874486239455773,0.999967727584652,29.523
94,0.9868585441838728,0.9999987741691952,29.508666666666667
95,0.9882247828489218,0.9999987816544709,29.603
96,0.987949332319924,0.9999987816544709,29.574666666666666
97,0.9879186226930247,0.999998781654462,29.521333333333335
98,0.9879066593181451,0.9999987816542488,29.513
99,0.9883129154369392,0.9999987840605257,29.386
