"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.09177164030311695,0.9947854330767439,24.947666666666667
1,0.5020879174137517,0.9973107325138161,26.398
2,0.645810432826154,0.9950341640357091,26.745333333333335
3,0.728643160685518,0.9950625434051785,26.975666666666665
4,0.7781824060757688,0.999406893365846,27.283
5,0.8122263396293764,0.9995389133299059,27.449333333333332
6,0.8385584532005009,0.9997478473316618,27.616
7,0.8597286785207203,0.9997478473343612,27.881666666666668
8,0.8737728702713318,0.999748384018335,28.109333333333332
9,0.8852699098520814,0.9997849144426195,28.220333333333333
10,0.8954494645148401,0.999835997904936,28.282
11,0.9064690424589134,0.9998766581550852,28.44
12,0.9122037965778462,0.9999660105959985,28.532333333333334
13,0.9215588936736714,0.9998766580971118,28.743333333333332
14,0.9260541314078016,0.9998766580199372,28.811666666666667
15,0.9308553872578139,0.9999479051612922,28.80366666666667
16,0.9361308234318446,0.9999993507878879,28.884666666666668
17,0.9384504096587396,0.9999993507878879,28.92866666666667
18,0.9409027961074823,0.9999993507878346,29.041
19,0.942431547817537,0.9998846213581601,28.965
20,0.9468126105008138,0.9999606901005819,29.002666666666666
21,0.9501915646854233,0.9999777989873417,29.041
22,0.9535550049210162,0.9999777989873417,29.148
23,0.9554363822249966,0.9999154855112214,29.168333333333333
24,0.9579533009438718,0.9999969226342672,29.201
25,0.9596983124188627,0.999995701912274,29.172666666666668
26,0.961922528797331,0.9999996085796619,29.162666666666667
27,0.9636266155560805,0.9999957113840033,29.138333333333332
28,0.9655958920441735,0.9999966531823373,29.142
29,0.9668593824532621,0.9999966536422792,29.14666666666667
30,0.9667689819487212,0.9999966536423147,29.241
31,0.9678905403420491,0.999999621448297,29.305
32,0.9688010297045545,0.999998842279742,29.326333333333334
33,0.9695705644692478,0.9999997253636227,29.357666666666667
34,0.9708004027473854,0.9999997253636227,29.42866666666667
35,0.9704201230151731,0.9999998942447693,29.378
36,0.9705618308026644,0.9999998978253716,29.31833333333333
37,0.9712887056122314,0.9999997411676524,29.429333333333332
38,0.9721950007896832,0.9999714787250605,29.505666666666666
39,0.9721106301818453,0.9999944215884243,29.487666666666666
40,0.9722949366813767,0.9999992779016847,29.417
41,0.9728672732077963,0.9999714787161078,29.439666666666668
42,0.9747379229644542,0.9999802563662964,29.547
43,0.9749481694528283,0.9999744999484622,29.552666666666667
44,0.976551864405609,0.9999744878051393,29.601666666666667
45,0.9768846176874851,0.9999444586220471,29.700666666666667
46,0.9771204695437593,0.9999929471055565,29.631
47,0.9771345080234984,0.9999988906373037,29.57
48,0.9771105619795063,0.9999988906501734,29.625
49,0.9772796916501778,0.9999988906708944,29.634
50,0.9778384298936094,0.9999988908839507,29.528666666666666
51,0.9789039237642264,0.9999989126935407,29.479
52,0.9799386614956782,0.9999989126936295,29.530666666666665
53,0.9800507086451474,0.9999857323780791,29.42866666666667
54,0.9802086179689016,0.9999857323780791,29.518333333333334
55,0.9805946214597883,0.9999857325397962,29.520666666666667
56,0.9813650608430468,0.9999999482161794,29.549
57,0.982113199347405,0.9999857325690791,29.619
58,0.982524843615896,0.999985732570065,29.642
59,0.982795661776861,0.9999758329112038,29.622333333333334
60,0.983505381994754,0.9999988737334289,29.554666666666666
61,0.9838213521233226,0.9999988737334466,29.580333333333332
62,0.9840732445144103,0.9999989486453258,29.610333333333333
63,0.9842153228230218,0.9999989486452903,29.580666666666666
64,0.9849759697951416,0.9999989486452903,29.692666666666668
65,0.9849801425693435,0.9999886223547184,29.743666666666666
66,0.9856037687811678,0.9999886223547184,29.868
67,0.9854677344665609,0.9999886223588128,29.832
68,0.9858678493507729,0.9999780591264004,29.788
69,0.9862111754276743,0.9999790046883403,29.843
70,0.9867585072241829,0.9999913709986693,29.901333333333334
71,0.9870126618749987,0.9999964256664803,29.866333333333333
72,0.9872006184536276,0.999991536420574,29.907333333333334
73,0.9868062026509343,0.9999918401261519,30.019666666666666
74,0.9877848443846255,0.9999915364367566,30.036666666666665
75,0.9872965289666427,0.9999925815911553,30.123666666666665
76,0.9874660431282937,0.9999935535852243,30.127
77,0.9877066670869499,0.9999924546805596,30.057
78,0.9879500931528776,0.9999916217605779,30.03
79,0.9880501213288428,0.9999916217603203,30.067666666666668
80,0.9880847759127093,0.999998078586812,30.073333333333334
81,0.9879180544594831,0.9999915224116468,29.964666666666666
82,0.988726400115783,0.9999943144624375,29.889
83,0.9888130401794729,0.9999918484694791,29.962666666666667
84,0.9890472970592373,0.9999918484694791,29.932
85,0.9889935967015469,0.9999852014953173,29.956666666666667
86,0.9891353139925213,0.9999957085376953,29.845
87,0.9898919042812944,0.9999957085376953,29.817333333333334
88,0.9900277047859607,0.9999938429107859,29.865333333333332
89,0.9893467449572727,0.9999973477716912,29.945
90,0.9892316265965256,0.9999973477941264,29.967
91,0.9886559365471297,0.999999066851136,29.914666666666665
92,0.988743437721704,0.9999990673268617,29.848
93,0.989073593079663,0.9999991080714363,29.836333333333332
94,0.989360088980293,0.9999991833247461,29.856333333333332
95,0.9891986924080206,0.9999992203081584,29.910333333333334
96,0.9893766349517014,0.9999989251634471,29.903666666666666
97,0.9895746495468254,0.9999989251634471,29.951666666666668
98,0.9891647766261817,0.9999975887127022,29.850666666666665
99,0.9890817186798997,0.999997588713466,29.901333333333334
