"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.14553821969947142,0.8364673807989966,10.3
1,0.0000010157101838315941,0.000030397114283738567,8.633333333333333
2,0.07943022086259315,0.16296919808938223,9.566666666666666
3,0.0000011849217927417395,0.000034115107919125074,10.166666666666666
4,0.06626290990506532,0.16364124893545878,10.266666666666667
5,0.000002528700260331011,0.000034117838085135374,9.933333333333334
6,0.017521588603413348,0.0764852107239572,10.166666666666666
7,0.000039710585103596525,0.0006057380843037598,9.666666666666666
8,0.009179370887922707,0.032929119509134845,9.7
9,0.000050514583535142425,0.00068412735389029,10.133333333333333
