"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,7655.70723100029,4570.448069523805,23.573435813798156,16.96998488382065
2,6955.33019561492,4729.209028105495,23.566900358117053,16.87019867325506
3,6711.768150961736,4544.691345913046,23.566246812548943,16.860220052198503
4,6475.419337015316,4341.72169147188,23.566181457992133,16.859222190092847
5,6242.471914261147,4142.927372834986,23.56617492253645,16.85912240388228
6,6013.80473011174,3949.9963697444105,23.56617426899088,16.859112425261227
7,5792.029588990556,3761.873665305011,23.566174203636326,16.85911142739912
8,5577.880565403204,3579.376187731034,23.56617419710087,16.85911132761291
9,5624.425607961755,3162.737625378028,23.63665765089671,15.861598378954595
10,5393.188909231381,2915.52738300373,23.70714110488708,14.864085430310023
11,5170.319828485317,2741.818419936153,24.740190293182987,0.24391738303384858
12,4973.686702379149,2521.4884107889666,23.79593990183029,13.607365664768935
13,4753.946367390626,2352.891770148657,23.86642335582205,12.609852716124461
14,4545.027363434946,2178.9031350456303,23.93690680981381,11.612339767479988
15,4240.734541018931,2124.8693086018698,23.943955155212986,11.51258847261554
16,4157.5813294799045,1896.8854201984484,24.014438609204745,10.515075523971067
17,3966.9603233706493,1751.318625102892,24.084922063196505,9.517562575326593
18,3782.2980624483444,1626.6454658923267,24.155405517188264,8.52004962668212
19,3606.021388251531,1516.9641688254878,24.27602414754549,6.813001535038346
20,3440.9138304812404,1414.9577995597638,24.238970276432227,7.337404272696545
21,2605.75825849699,1348.294599039474,19.179382073895056,3.5664621797202
22,2276.2517195808373,1234.888876373782,17.48431254205549,7.572845559678792
23,2240.313018729224,1136.5754392594629,18.468576600175354,7.396141672077466
24,2218.708383416712,1049.2099475890464,19.45267882212145,7.218538696987632
25,2108.8009188698315,968.866510886838,20.304455411682554,7.187332951209045
26,2056.345155854449,893.0080266994851,20.13066796270329,7.188834167718767
27,1938.8969528188425,822.7162516889232,20.143138798523697,7.116545115673297
28,1820.5273785964011,756.0752750628353,20.059655416155525,7.154633515127098
29,1715.2209984978003,692.8213389678148,20.06911035720279,7.14940445145587
30,1614.4285588323803,634.5775037028186,20.014411304868872,7.075732720650966
31,1510.2229356154714,581.947494428927,20.008358849817377,7.066780867503911
32,1417.6274460704926,531.9254064004034,20.0296694739743,7.0186384772814305
33,1330.8796168154424,483.8468765997927,20.0296694739743,7.0186384772814305
34,1246.3724260791862,439.2810213068373,20.030022072971036,7.016180008357607
35,1164.6321154232296,398.60412162257325,20.021588856584035,7.00261091533321
36,1086.8455644434544,362.5640920156918,20.021468575112355,7.000096181574039
37,1010.1163513993578,328.38318201395964,20.01695830296051,6.991143608293441
38,937.519792556297,296.1029919142324,20.017397012978833,6.9938343457909715
39,869.9921935940738,265.6821111119743,20.016209721587064,6.993106135375946
40,804.3197052600708,238.14073595659363,20.009321677955633,6.996383989156643
41,743.3636621870403,215.11668888425584,20.00712483712929,6.9978126188842165
42,684.1024103524751,193.52454184107248,20.0063095834634,6.997827196368643
43,629.6039620667855,172.64385853859346,20.005240175471204,6.998206723443635
44,576.3949850473792,154.80268752836662,20.004966112891704,6.998423134911131
45,526.9811079390693,137.93053919810617,20.00446679526231,6.998662632862625
46,482.63524402520346,121.73885125122895,20.004262318133602,6.998786531647703
47,437.84794885882224,108.4124048516861,20.003530454657533,6.997790181738039
48,395.80617059910463,96.5740505791498,20.003372984978924,6.997698677427572
49,356.4649041698156,85.5276377162345,20.00261029117822,7.000324432789305
50,320.6477283716215,75.09212046288174,20.002571830036104,7.000206642553071
51,286.04449217181644,66.04338543424532,20.0024642405709,7.0004901083867255
52,253.3123563618351,58.16835295701342,20.002475018620345,7.000321490465342
53,224.0165025030795,51.425083666433274,20.002203268440773,7.0006362571117196
54,195.99354240928923,45.0580020375012,20.002160491692678,7.000701904039034
55,171.27122203473672,39.28885936158048,20.000724955912418,7.000600403471489
56,147.665114811143,34.1218494674138,20.000034213445456,7.00052378550309
