"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,5345.278440356113,4519.1871479158335,18.820789480759178,12.023711324917352
2,5837.216051655196,4479.795522534591,19.116417560666033,12.07474110417011
3,5667.52370273132,4313.588914398836,19.116417560666033,12.07474110417011
4,5454.534046370226,4130.68343536015,19.116417560666033,12.07474110417011
5,5247.997961778357,3951.2510303698045,19.121991311101965,12.075703215937184
6,5045.901195180596,3776.665671319566,19.121991311101965,12.075703215937184
7,4854.757187737082,3603.8769289808656,19.153669582026904,12.046707663975752
8,4687.749658403812,3425.6639338225564,19.312789690355817,11.90984261644735
9,4425.027883060827,3120.860437237217,19.11874198754824,11.01297587889818
10,4228.471180407845,2902.654081314263,18.969658162955046,10.024151317489704
11,4044.4726374023194,2701.050163740431,18.823103118237977,9.03494880087949
12,3865.3010951996657,2515.9679332902206,18.67676144044279,8.045714696463307
13,3689.4483051403386,2346.5821441650983,18.530471455022067,7.056472946350826
14,3520.7801944382177,2187.2195938937352,18.57770404338424,7.353975578871031
15,3366.467948226242,2075.5296303246964,18.574490230134707,7.33598654277819
16,3211.8980210100303,1957.8100093274916,18.55924325007487,7.239733184789784
17,3062.5394956269574,1837.8000401227,18.58248512802131,7.336615167048446
18,2915.5794679195133,1725.5776732907343,18.561397458843373,7.2124075206618645
19,2775.0762205230194,1622.0904424804096,18.56702706572096,7.244999971111745
20,2640.4378316294433,1522.8405385809394,18.566106662042344,7.22749212712589
21,2511.360031254497,1427.453132592821,18.577099172694354,7.278489007699579
22,2437.0938034424357,1343.9217587271305,19.274150573633772,6.55539134770516
23,2362.4508486374866,1224.1181992901443,19.512161358355797,6.41121083943537
24,2254.5519695153175,1137.5303379108732,19.42197583236355,6.83988841441346
25,2136.1759676384827,1072.9878432542052,19.675301574463685,6.653025656034065
26,2049.182308993064,999.7013795492312,19.818213294034493,6.899677727890171
27,1954.8075523412642,936.5681482627259,19.92414715766485,7.002221865438236
28,1860.1156502839426,873.771305959378,19.978874224065198,7.017611905941315
29,1760.6480053264404,811.6732587195844,19.99276578997517,7.009875247882383
30,1660.9897978486276,751.7631172082179,19.99276578997517,7.009875247882383
31,1565.5306628124124,694.3839561058116,20.00262847095598,6.998149797955908
32,1472.8706728894258,641.681279507388,19.999305841766194,6.9974359268770785
33,1382.3972299689476,591.1363977056802,19.99847412826615,6.999703971986979
34,1296.982271877349,543.7068862856083,19.998832849691524,7.000186554168466
35,1217.0302179514017,498.926596459982,19.998832849691524,7.000186554168466
36,1137.144291430125,457.18987150532115,19.999851956619462,6.9996025462274885
37,1060.5970758247447,417.48855350086023,19.99995223352628,6.99986130312413
38,986.4157235611995,381.02040186883926,19.999887776478552,6.9999689336616715
39,917.2351243730504,346.5172015261324,19.9999652402224,6.99992233517319
40,851.3301980906558,315.2207466440668,20.000016200622294,6.999982114182238
41,788.2252549033379,285.4156282499085,20.000002015816165,7.000004106076373
42,727.1608569153493,257.8927886493997,20.000002015816165,7.000004106076373
43,669.7246902736597,232.58063912289728,20.000002015816165,7.000004106076373
44,615.1472814961446,209.10521386965772,20.000002015816165,7.000004106076373
