"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,4093.242104780593,4208.080700945369,15.441103961128059,11.40547507710071
2,3994.005282593898,4470.7405231007615,15.441103961128059,11.40547507710071
3,3820.1055508648265,4326.015747586348,15.441103961128059,11.40547507710071
4,3667.9234018968464,4139.642128524491,15.57163851776295,11.370163818026318
5,3524.88891692387,3829.2647281152845,15.713121819935054,10.380223175762108
6,3374.737163448499,3541.366380821108,15.818678307954157,9.38580986740533
7,3230.386454836914,3271.5907382139067,15.921985508596903,8.391160370197715
8,3089.25413009417,3021.8526103683016,16.025081410498775,7.396488949571266
9,2949.1493022497452,2799.8853994710416,16.114358015927056,6.534948851562662
10,2802.3965005305763,2657.0422828161586,16.105873150935356,6.616778441581228
11,2662.6166150898644,2514.6074356571407,16.127293777101617,6.551930206727935
12,2526.1361589152493,2387.5677070238085,16.138767593484356,6.552307141205792
13,2394.798921709761,2260.3193448450183,16.14308975175852,6.538906727621502
14,2270.507490778977,2136.485517328524,16.178781321350012,6.524304091374188
15,2149.0393459864194,2017.87653332015,17.94429568028689,3.882265474673466
16,2087.2036726136585,1858.5543131795466,17.387907441792322,4.713187930781683
17,2001.5270743802148,1725.889555411396,17.09146225692781,5.157591626148846
18,1895.7702430519703,1614.5225837487815,17.12659633475105,5.106300093535425
19,1791.5818458968786,1519.4909313086946,17.186342982293674,5.172236424335232
20,1702.6447850829584,1434.3418504020283,17.319088913086897,5.316721832884795
21,1668.3047141090615,1359.8853737525278,18.103985155505907,5.519784835970585
22,1657.7626456409675,1284.7170784429925,19.080585771391338,5.734845843715353
23,1652.6749139389792,1212.49543741845,20.001954630176346,5.968869824923684
24,1587.704138067698,1135.2980819576535,20.22124422744169,6.0063542421471725
25,1496.729596920753,1061.4362167060704,20.254257517496043,6.016737707725529
26,1368.4854444829375,997.0153590249425,20.084307006844362,6.144070117888351
27,1302.4682588937487,929.8116148226884,20.082573124941074,6.208424006191087
28,1197.9719929182293,885.5951062122521,19.850475470738015,6.681139864922738
29,1130.7258105709527,830.6151596664552,19.957190134851086,6.832785922170425
30,1057.1030882958742,778.50167643272,19.978086901670153,7.010619670242533
31,983.2069236603653,720.7369211089969,19.978086901670153,7.010619670242533
32,915.6716259820528,665.7085009326569,20.007202811976473,7.011528293619856
33,849.546290964432,613.3833287575184,20.004034994701946,7.001612508736016
34,786.7909828352568,563.8392109505585,20.004034994701946,7.001612508736016
35,728.4681418877693,515.9927394592618,20.000585315306566,6.998410520633236
36,673.1696842950739,471.27557982582186,20.000596576035694,6.999894810047917
37,620.5575019907254,429.4433201048861,19.99988655850663,6.999605830800135
38,571.2024560446205,391.3029000280371,19.999842072879105,7.000156723840931
39,525.5785472759272,355.81221246726506,19.99999192521657,6.99988047835506
40,482.4742639691931,322.6653731977053,20.00000752202068,7.000057061437706
41,440.1946041511302,292.55833727899665,20.00000752202068,7.000057061437706
42,401.5643416730683,263.71588546243186,20.000000531234516,6.9999811679818364
43,364.8518418852743,236.47649467159346,19.999996836404385,6.999997413664496
44,331.4208377677291,211.68100069066273,19.999996836404385,6.999997413664496
45,299.98945722779064,189.23103249787002,19.999997322606248,7.000001419254397
46,270.46208228197366,168.82522683074433,19.99999830226955,6.9999993506922955
47,243.79876549939797,150.28781878228014,19.99999990016255,7.0000001591467935
48,221.700248857401,135.20951497351544,19.99999990016255,7.0000001591467935
49,200.11266546674585,120.4177705753442,20.000000010431297,6.999999968059785
50,179.3763413089113,107.43694712338845,20.00000000577318,6.999999979586975
51,160.23773129429975,94.71300116195418,20.00000000577318,6.999999979586975
52,143.1277687455035,83.11639232195152,20.0000000107867,6.999999988304622
53,127.82120740463566,73.24742965551245,20.0000000107867,6.999999988304622
54,113.5935167005433,63.06322052954903,20.00000000824606,6.999999991324194
55,100.05728173557651,54.23867870370589,20.00000000236472,7.0000000007555565
56,88.14678830398152,46.51221250377512,20.000000001704613,7.000000001498558
57,76.99425204661992,39.88627194560227,19.999999999610974,7.000000000350859
58,67.0010174942912,34.277087396233384,19.999999999610974,7.000000000350859
59,58.056482497240054,29.387349812330854,19.999999999754987,6.999999999692544
60,49.91691722940516,25.16865028988675,19.999999999860265,6.999999999795738
61,43.84492434742074,21.838842950926477,19.999999999848875,6.999999999889151
62,37.086263013231616,18.624314715199045,19.999999999906407,6.999999999945028
63,31.230334525676984,15.936395549625324,19.999999999932953,7.000000000019446
64,26.627267457280716,13.516084727527847,19.99999999995146,7.000000000037255
65,21.86017953775861,11.386714639893668,19.999999999965524,7.000000000029084
66,17.745871082991297,9.566599309617706,19.99999999997403,7.000000000019608
67,14.11632738219524,7.9447496411169825,19.999999999987953,7.000000000014178
68,10.96018128235335,6.496937430068694,19.99999999999478,7.000000000001435
69,8.989805734856077,5.72659344576082,19.999999999999726,6.999999999998735
70,6.70018388679077,4.617066598284509,19.999999999999726,6.999999999998735
71,4.865943124310023,3.6170143620139927,20.000000000000014,6.999999999999739
72,3.509902629073064,2.7785627183999906,20.00000000000018,6.999999999999911
73,2.567401837149257,2.0876517150442453,20.000000000000036,6.999999999999913
74,1.8434539979237596,1.509911470834112,20.000000000000053,6.999999999999962
75,1.242513002357116,1.0290076334179719,20.00000000000003,7.0000000000000036
76,0.7614424244801955,0.6409825191984602,20.00000000000003,7.0000000000000036
77,0.39757705663921306,0.3450480323337246,20.000000000000007,7.0000000000000115
