"Epoch","Error X","Error Y","Global Best X","Global Best Y"
1,7305.863288081726,4204.525002659385,26.653568270954235,12.158035792557836
2,6341.2494212859465,4111.912948509419,22.595698860054913,-0.22428685822994865
3,5869.886348495456,3800.3703935888807,22.827841967005668,0.7483947843927801
4,5654.275002350256,3578.35344859883,23.05747600338384,1.7216718309405086
5,5445.412418094633,3380.8582159406487,23.286164210337144,2.695171550509283
6,5239.3315426117315,3201.450951081554,23.514040731721895,3.66886158897203
7,5041.087133379733,3035.375969458828,23.74165003199316,4.642614127572071
8,4848.611212531891,2884.2928365397074,23.968863260049446,5.616459160930173
9,4656.92525404019,2745.662015788671,24.150015478681027,6.395050148412215
10,4483.39616081965,2614.6517075650518,24.150015478681027,6.395050148412215
11,4269.62189269371,2460.8410633582366,23.99568886120237,5.734655468024013
12,4079.9763400967204,2327.9618798288443,23.9427403856056,6.291006243997027
13,3746.3576503784566,2228.2368601461744,23.305992404870725,6.631317177922999
14,3458.3397964452824,2110.1257966494504,22.470636502885455,6.764107130841843
15,3101.414779298794,2005.638890453861,21.614887179301924,6.86651121489103
16,2916.4232044130586,1879.2889361972998,20.82073507212091,7.146039050701952
17,2713.1765273801143,1754.7200659268892,20.1854133863761,7.36966131935069
18,2526.0946904265347,1647.6951323628891,20.1854133863761,7.36966131935069
19,2395.6374530703506,1538.3949284372213,20.187134892701955,7.275966994324336
20,2263.7041888518943,1435.0196049145793,20.133719454619158,7.157602571490266
21,2142.5104208305315,1335.2066699237894,20.133719454619158,7.157602571490266
22,2027.7368403750534,1241.8612409444486,20.133719454619158,7.157602571490266
23,1915.5789938929393,1154.08508522033,20.133719454619158,7.157602571490266
24,1806.769621920152,1071.3254800138145,20.133719454619158,7.157602571490266
25,1684.4442597909685,990.2270442428461,19.881613105609343,7.062004461965365
26,1578.3264079466555,915.7710306111051,20.017890489321257,6.9759755586589485
27,1495.2170659378926,845.3076651563247,20.017890489321257,6.9759755586589485
28,1403.5596081512888,780.7297913231788,20.017890489321257,6.9759755586589485
29,1316.506102433752,719.5832238282493,20.017890489321257,6.9759755586589485
30,1231.8331138290628,662.6126400748394,20.017890489321257,6.9759755586589485
31,1151.595025670106,608.4881115301497,20.017890489321257,6.9759755586589485
32,1074.6819155179742,557.814354779352,20.017890489321257,6.9759755586589485
33,1000.6588690501635,510.82392249220993,20.017890489321257,6.9759755586589485
34,931.3165308452938,466.5012849908344,20.017890489321257,6.9759755586589485
35,865.0655887941405,425.38123153337284,20.017890489321257,6.9759755586589485
36,801.3864114238854,387.31910975942736,20.005513086150692,6.995811043819984
37,740.2885701574942,352.5318261235909,20.005513086150692,6.995811043819984
38,684.3916074150757,319.3819317278776,20.005513086150692,6.995811043819984
39,630.6733206563599,288.90794057160275,20.005513086150692,6.995811043819984
40,579.9912465311312,261.2092726263664,20.005513086150692,6.995811043819984
41,532.6774249101777,235.63044994874417,20.002912889814866,6.995845389290181
42,487.60564844973965,212.70655876863836,20.002912889814866,6.995845389290181
43,447.1275699069636,190.55314694886147,20.002912889814866,6.995845389290181
44,407.82375614262514,171.16472717204206,20.002912889814866,6.995845389290181
45,371.4479425123982,153.58432207620388,20.002912889814866,6.995845389290181
46,337.35922714494535,137.40831790498635,20.002497861327765,6.997850291618327
47,305.32464333801954,122.9095986481463,20.002497861327765,6.997850291618327
48,275.49682416982745,109.49865430650658,20.002497861327765,6.997850291618327
49,248.36971208021842,96.91528803276077,20.002497861327765,6.997850291618327
50,222.53695403615066,85.89530594313112,20.002497861327765,6.997850291618327
51,199.22954044092393,75.66922400478727,20.002497861327765,6.997850291618327
52,178.27355911214576,66.34091230577894,20.0009359264003,7.000292966534852
53,158.15279377616332,58.81493340673965,20.0009359264003,7.000292966534852
54,139.7869652346088,52.60300030177355,20.0009359264003,7.000292966534852
55,123.23599233114861,47.134192843968975,20.0009359264003,7.000292966534852
56,108.3478175245379,42.387180190046564,20.0009359264003,7.000292966534852
57,95.06489001435908,37.72547512777335,20.0009359264003,7.000292966534852
58,82.81202171183794,33.94730498271863,20.000501688704595,7.000554892471752
59,71.96896209166637,30.533588621493227,20.000501688704595,7.000554892471752
60,62.55430686596692,27.010051288589274,20.000501688704595,7.000554892471752
61,53.6561793797109,24.096824521930003,20.000501688704595,7.000554892471752
62,45.70995993623521,21.306443029943793,20.000501688704595,7.000554892471752
63,38.73513398139556,18.8308157051216,20.000501688704595,7.000554892471752
64,32.65212637906708,16.574751471819877,20.000501688704595,7.000554892471752
65,27.23966677173827,14.415070686290399,20.000501688704595,7.000554892471752
66,22.355272314720988,12.37732456809965,20.000501688704595,7.000554892471752
67,18.137986017307476,10.550584713452494,20.000501688704595,7.000554892471752
68,14.585991219218807,8.910876128178968,20.000501688704595,7.000554892471752
69,11.695084185224538,7.438067603893721,20.000501688704595,7.000554892471752
70,9.134040095870011,6.090168497355422,19.99975493305205,7.000073122094832
71,7.052119868696933,4.923054352899008,19.99975493305205,7.000073122094832
72,5.338586696958124,3.938939631069703,19.99975493305205,7.000073122094832
73,4.097936177036225,3.102540597848275,19.99975493305205,7.000073122094832
74,3.2876983841214162,2.417775734592082,19.999975968861747,6.999840813177736
75,2.5834417058477572,1.820859993338299,19.999975968861747,6.999840813177736
76,1.7457374698896193,1.2870965738660125,20.000001684756167,7.000104977941699
77,1.0939240112953585,0.8438152191665884,20.000001684756167,7.000104977941699
78,0.828583181078227,0.5301210062790969,20.000001684756167,7.000104977941699
79,0.4240959510948602,0.26657572147088143,20.000001684756167,7.000104977941699
80,0.10819813231891824,0.09454336130705893,20.000001684756167,7.000104977941699
81,0.03960204533375114,0.0223066978327411,19.999915443869266,6.99995841586221
82,0.08192362826351247,0.031310914298659766,19.999915443869266,6.99995841586221
83,0.1219180574362228,0.07151064498285926,19.999995814868548,7.0000057533071995
84,0.06074909835966155,0.04472465356631125,19.999995814868548,7.0000057533071995
85,0.02200952839538429,0.012278292621597414,19.999995814868548,7.0000057533071995
86,0.06808419951727182,0.038751375608166355,19.999995814868548,7.0000057533071995
87,0.1394316215854527,0.08869769345831789,19.999995814868548,7.0000057533071995
88,0.09068291301082444,0.06342121800068115,19.999995814868548,7.0000057533071995
89,0.041251187589997476,0.0297931269901149,19.999995814868548,7.0000057533071995
90,0.0197982470628444,0.009101697643178844,19.999995814868548,7.0000057533071995
91,0.05750045394650138,0.03270675581476348,19.999995814868548,7.0000057533071995
92,0.025971385189074842,0.016186794439008736,19.999995814868548,7.0000057533071995
93,0.008735951864850848,0.004987349658547389,19.999995814868548,7.0000057533071995
94,0.016952598225287812,0.010293220764475308,19.999995814868548,7.0000057533071995
95,0.027259512519339953,0.016439305890554517,19.999995814868548,7.0000057533071995
96,0.017127959825916913,0.008545836977891427,19.999995814868548,7.0000057533071995
97,0.004388208068391899,0.0022868936208669073,19.999995814868548,7.0000057533071995
98,0.008789549008648761,0.005968372754226119,19.999995814868548,7.0000057533071995
99,0.019868832803749816,0.01285898461168556,19.999995814868548,7.0000057533071995
100,0.005595314621905042,0.0026971739713527866,19.999995814868548,7.0000057533071995
101,0.007070664463698687,0.003351417945192275,19.999995814868548,7.0000057533071995
102,0.008811216403778828,0.006050481931828057,19.999995814868548,7.0000057533071995
103,0.0022639596624419163,0.0016111382996140886,19.999995814868548,7.0000057533071995
104,0.002635096250281634,0.0009708198631956464,19.999995814868548,7.0000057533071995
105,0.0036069313712963555,0.002153928498155205,19.999995814868548,7.0000057533071995
106,0.0018914487738663447,0.001383504612978899,19.999995814868548,7.0000057533071995
107,0.001117427969836435,0.000553429180403428,19.999995814868548,7.0000057533071995
108,0.0015422082394276355,0.0004375956066662951,19.999995814868548,7.0000057533071995
109,0.001816173774129138,0.00074508111337508,19.999995814868548,7.0000057533071995
110,0.0013393238688234267,0.0008004797815512713,19.999995814868548,7.0000057533071995
111,0.0010987153595031778,0.0004832572088900738,19.999995814868548,7.0000057533071995
112,0.0005401426884391875,0.0001397146965129886,19.999995814868548,7.0000057533071995
113,0.0004373111962915569,0.00025427246027686403,19.999995814868548,7.0000057533071995
114,0.0008532207382347517,0.0004903647209061319,19.999995814868548,7.0000057533071995
115,0.00045244265771827546,0.00020928826394933975,19.999995814868548,7.0000057533071995
116,0.0003181222545477259,0.00010168607782085119,19.999995814868548,7.0000057533071995
117,0.0003919089123776959,0.00019928891054294816,19.999993470925197,7.000001702363197
118,0.0005922387228423125,0.00036217996044915127,19.999998758839606,6.9999960767959
119,0.0004370190980084461,0.0002457443751701951,19.999998758839606,6.9999960767959
120,0.00011108806967872693,0.000051219188378111564,19.999998758839606,6.9999960767959
121,0.00013598605198718221,0.00007690844085275318,20.000001821243313,6.9999982134816126
122,0.00035467234066679983,0.0002308203541712921,20.000001821243313,6.9999982134816126
123,0.00011305103677583466,0.00007022756314233776,20.000001821243313,6.9999982134816126
124,0.0000910793472919992,0.000043689869930974765,20.000001821243313,6.9999982134816126
125,0.00012845768810223638,0.00008702477593580709,20.00000032893039,7.000000260950608
126,0.00002872470522806751,0.000026374513634241505,20.00000032893039,7.000000260950608
127,0.00003088501355082417,0.00001567635543401551,20.00000032893039,7.000000260950608
128,0.00005937421226810358,0.00003890176742442504,20.00000032893039,7.000000260950608
129,0.000035990743763432014,0.000027251906405005384,20.00000032893039,7.000000260950608
130,0.00001661846234955051,0.000009142805692809586,20.00000032893039,7.000000260950608
131,0.000016486663726260206,0.000005729392980978325,20.00000032893039,7.000000260950608
132,0.000018689428467835657,0.000010364687186686362,20.00000032893039,7.000000260950608
133,0.000016324709940870413,0.000010656745021600408,20.00000032893039,7.000000260950608
134,0.000007855249560890767,0.000003607218094341647,20.00000032893039,7.000000260950608
135,0.000007924161241427823,0.000004015834794909248,20.00000032893039,7.000000260950608
