"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.06385727956002372,0.8101225033060668,10.6
1,0.5563041478640993,0.9490872070109898,12
2,0.7379634729502512,0.9487960913164705,11.966666666666667
3,0.6809395200532704,0.949742511269847,11.866666666666667
4,0.6810165092805966,0.9489598340043923,12.066666666666666
5,0.7465057556263088,0.9489598340043923,12.1
6,0.7244147650839996,0.9869263878181015,12.166666666666666
7,0.748396828012576,0.9873977119649041,12.366666666666667
8,0.7767671301087566,0.9865306320247421,12.933333333333334
9,0.7464447201021982,0.9866060030671201,13.133333333333333
