"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.11831502861609179,0.8552514062233723,9.8
1,0.729775154707248,0.9281973432578883,10.266666666666667
2,0.6980081363093739,0.9281973432578883,10.2
3,0.7050148548806457,0.9281973432578883,10.1
4,0.7455383035604053,0.9281616711431644,10.033333333333333
5,0.7606824643936292,0.9281616711431644,10.566666666666666
6,0.7195104043719388,0.9250806984729093,10.433333333333334
7,0.655298112328614,0.9437236109137171,10.2
8,0.719699320302536,0.9437236109137171,10.1
9,0.6452825799506111,0.944882949680162,10.366666666666667
