"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.1299217404363463,0.8969069199214605,10.066666666666666
1,0.6018297869348526,0.978411643980143,12.066666666666666
2,0.7279397039331006,0.9703157147176524,12.4
3,0.666865829744902,0.9690170765062027,12.366666666666667
4,0.7266229865134688,0.9704642302029638,12.566666666666666
5,0.8383643943232528,0.9881711221262077,12.433333333333334
6,0.6976469786996486,0.9329437853042761,12.033333333333333
7,0.8088571460681072,0.9329437853042761,12.166666666666666
8,0.8492356908823848,0.9657403524597834,12.633333333333333
9,0.8258003660374587,0.9305633713703999,11.633333333333333
