"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.09017044659533435,0.9993629717803859,14.976666666666667
1,0.4762251486994312,0.9998903514906985,16.548666666666666
2,0.6045082722431276,0.9999916088152883,16.967
3,0.6610871978210455,0.9999731409815867,17.202
4,0.6944784162300602,0.9999963585347003,17.425333333333334
5,0.7101320308358466,0.9999963585347003,17.516
6,0.7204446249846876,0.9999963678478954,17.512333333333334
7,0.7386925799926928,0.9999959953201462,17.572
8,0.7482849382077157,0.9999347720815597,17.583
9,0.7518376354036269,0.9998156506780176,17.693
10,0.7583822309684722,0.9997949789395648,17.760666666666665
11,0.7644152618370921,0.9999531647748443,17.669333333333334
12,0.7679156676465453,0.9999150200649567,17.707
13,0.7746171141862779,0.9999177579472841,17.77466666666667
14,0.7721902980880071,0.9999177579472841,17.749666666666666
15,0.7841042591489154,0.9999933317503752,17.811333333333334
16,0.7832098777766233,0.9999165845683174,17.790666666666667
17,0.7710089866139745,0.9997038230236847,17.746
18,0.7765466198732939,0.9999323601003144,17.71
19,0.7773796440335277,0.9999320620952727,17.692666666666668
20,0.777372042329137,0.9999933410635453,17.762
21,0.778249806863838,0.9999933410635453,17.69633333333333
22,0.7885614851822212,0.9999981001035719,17.728666666666665
23,0.7835992671670157,0.9999981001035719,17.792333333333332
24,0.7738031373628353,0.99996935990977,17.725
25,0.7797273016102534,0.9997081339061431,17.804666666666666
26,0.7810402926136784,0.9999825657781832,17.873666666666665
27,0.776186245514736,0.9999825657781832,17.844
28,0.7809665268824871,0.9999846053444907,17.868666666666666
29,0.7874013464948271,0.9999846053444907,17.892
30,0.7810346816144371,0.999984596031394,17.823333333333334
31,0.7789234799969833,0.9999790175005158,17.721333333333334
32,0.7811076814624615,0.9999432745900296,17.806333333333335
33,0.7838466817750485,0.9999429207055756,17.879
34,0.7811201396611068,0.9999810384341761,17.908333333333335
35,0.7851491444320362,0.9999467761896521,17.935333333333332
36,0.779327043374883,0.9998996172744818,18.000333333333334
37,0.7898320326295312,0.9999212780916191,17.979666666666667
38,0.7799646300385481,0.9999697138026454,18.014
39,0.782324054536431,0.9999710921233402,17.991333333333333
40,0.7838984257468743,0.999971101436324,18.026
41,0.7779871063792583,0.9999712504440701,18.023666666666667
42,0.7908626330874737,0.9999708779247419,18.054
43,0.7953538323122206,0.999989876569732,18.022333333333332
44,0.7905437973010275,0.9999899324485785,18.017
45,0.7891023839562538,0.999989876569732,18.024
46,0.7847697366224801,0.9999953154573252,18.013666666666666
47,0.7945861822015774,0.9999953154573252,17.977333333333334
48,0.7873172683391111,0.9999953154573252,17.958
49,0.7854371752259571,0.9999743516723265,17.977666666666668
50,0.7880952270713848,0.9999743516723265,18.034333333333333
51,0.7854491021819168,0.999974333046305,18.012666666666668
52,0.7855496829859236,0.9999854342104068,18.089666666666666
53,0.7896341909114455,0.9999891315187105,18.092666666666666
54,0.786305798768698,0.9999891315187105,18.094666666666665
55,0.7829007409758107,0.9999891315187105,18.125666666666667
56,0.788119539976965,0.9999890383873677,18.111666666666668
57,0.7876333211963114,0.999978328335039,18.008
58,0.7862981389162627,0.9999783469611271,18.013
59,0.7852534412091677,0.9999421756860404,18.012333333333334
60,0.7918316650960168,0.9999685496817694,18.073666666666668
61,0.7850948013387725,0.9999810943125789,18.065333333333335
62,0.7910038102742551,0.9999816251575404,18.059
63,0.7750932180492064,0.9999815413398979,17.952333333333332
64,0.7832134105626382,0.9999685217428831,17.960333333333335
65,0.7766326644719268,0.9999703098330065,17.954333333333334
66,0.7864293329838088,0.9999827892921161,17.938666666666666
67,0.7847164915989387,0.9998431204752144,17.937333333333335
68,0.7939377923564515,0.9999616394853557,17.842
69,0.7945866801545899,0.9998985091012976,17.86766666666667
70,0.795848485034573,0.9998401034202163,17.804333333333332
71,0.7903874379261362,0.9998179227303912,17.763666666666666
72,0.7866005224292754,0.9999386182246481,17.706
73,0.7789405838599416,0.9999386182246481,17.704
74,0.7827101003137522,0.9999421943115226,17.756
75,0.7818759757680446,0.9999426226977012,17.72533333333333
76,0.7854733522887253,0.9998736174016268,17.752
77,0.7769867419864454,0.9998736174016268,17.746666666666666
78,0.7868920760058554,0.9999634089385651,17.724
79,0.7900053088900321,0.9999633903127272,17.782666666666668
80,0.7914357231352241,0.9999633903127272,17.770333333333333
81,0.7798680457855082,0.9999877252362683,17.781666666666666
82,0.7831681154023759,0.9999085758243389,17.759333333333334
83,0.7852128037840572,0.9999129061264141,17.715
84,0.7825085062358317,0.9999471021369869,17.626666666666665
85,0.7876236368503181,0.9999881163874973,17.726
86,0.7871145864977058,0.9999396519360775,17.811
87,0.7773122700069532,0.9999574393734949,17.741
88,0.7797736734379889,0.9999574393734949,17.713333333333335
89,0.7869119567086246,0.9999756182425121,17.709
90,0.7764447515757105,0.9999259995725652,17.664
91,0.7774135789392392,0.9999259995725652,17.696
92,0.7758044668832224,0.9998799496928339,17.679333333333332
93,0.7786784471292139,0.9998920649564486,17.684666666666665
94,0.7775525727101896,0.9998807505439985,17.7
95,0.7873362092267769,0.9999460963569471,17.77466666666667
96,0.7764275665443736,0.999840317593603,17.784333333333333
97,0.7724401049156758,0.9998361179403721,17.792666666666666
98,0.7803987302559366,0.9999822305073676,17.802
99,0.7778291403528033,0.999999059364598,17.791333333333334
