"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.0876224573841344,0.9980954218904299,14.978
1,0.470845935004735,0.9993147021324232,16.363333333333333
2,0.5938918052061101,0.9994489427439943,16.794
3,0.6510540862516422,0.9999168546316206,17.006333333333334
4,0.6982582545983672,0.9999059776511947,17.288666666666668
5,0.733664083295838,0.9999688290706684,17.496
6,0.7432043283398443,0.9999532951545161,17.594
7,0.7426189365589031,0.9999247796219168,17.643666666666668
8,0.7436814723250684,0.9999263813894557,17.754
9,0.7548965491993068,0.9999263813894557,17.85
10,0.7727273245214364,0.9998723509477166,17.978666666666665
11,0.7753261997998273,0.9999887031145991,17.968666666666667
12,0.7752030505040488,0.9999887031145991,17.96
13,0.7680018921376655,0.9999887869327816,17.944666666666667
14,0.7711534657679248,0.9999887869327816,17.946666666666665
15,0.7771778860144544,0.9999490578230035,17.951666666666668
16,0.7837342695081716,0.9999496538422837,17.966
17,0.7783583073525591,0.999898201792963,17.878666666666668
18,0.7777274978221306,0.9999300971265324,17.93166666666667
19,0.7664161956741741,0.9998933593698272,17.906666666666666
20,0.7776390126600661,0.9999592181328993,17.922333333333334
21,0.7765497049636886,0.9999661748789636,17.915333333333333
22,0.7780901600885386,0.9999932665581883,17.886666666666667
23,0.7709072168083461,0.9999932665581883,17.870333333333335
24,0.7673016231214154,0.999991888209986,17.975666666666665
25,0.7719333314390142,0.999965327401544,17.885
26,0.774264543722034,0.9999916367547548,17.887333333333334
27,0.7699780673345561,0.999982575091263,17.844333333333335
28,0.7782892385433927,0.9999441313633856,17.840666666666667
29,0.7806621724241954,0.9999182142616615,17.844333333333335
30,0.7756917520147545,0.9998317879375882,17.841333333333335
31,0.7710683991296903,0.9999950546881341,17.844333333333335
32,0.7683186656713156,0.999933011986621,17.825333333333333
33,0.7776169307072088,0.9999379104588186,17.79
34,0.7765952462855319,0.9999405273320946,17.745333333333335
35,0.7747650027886116,0.9999282159748798,17.800333333333334
36,0.7738203163163785,0.9999290820492548,17.811333333333334
37,0.7738631546023238,0.9999188195769406,17.846333333333334
38,0.7630998182315399,0.9998802476838974,17.936
39,0.7701621722502373,0.9999617698660227,17.952666666666666
40,0.7787050615058643,0.9999617698660227,17.892333333333333
41,0.7839698699747872,0.9999999441206466,17.846333333333334
42,0.7800494108755597,0.9999999534338722,17.762666666666668
43,0.7775140134962177,0.9999970477113606,17.708
44,0.7856274934051551,0.9999881629531292,17.748
45,0.7872337654217293,0.9998894109481224,17.821666666666665
46,0.7893098650147775,0.9998954825835268,17.923
47,0.7833529766242922,0.9998840470769653,17.864333333333335
48,0.7763724768301452,0.9999347720815597,17.858666666666668
49,0.7831520595346707,0.9999389534823039,17.903666666666666
50,0.7871582706225284,0.999966333198993,17.906333333333333
51,0.7876537761862847,0.9999389627950175,17.898666666666667
52,0.7903833192619896,0.9999389627950175,17.822333333333333
53,0.7846194524853092,0.9999977275752415,17.902666666666665
54,0.7759611179440628,0.9998692872526834,17.955333333333332
55,0.780541422232271,0.9999970570245615,18.035
56,0.772107346422282,0.9999527550102597,18.032
57,0.7735644168569741,0.9999970570245615,18.088
58,0.7839580414259721,0.9999970570245615,18.065
59,0.7832947514189744,0.9999901000851359,17.967333333333332
60,0.7892400531280885,0.9999901000851359,17.924
61,0.7904580874988928,0.9999996647239235,17.9
62,0.778037967139678,0.9999996647239235,17.841666666666665
63,0.7878967262435798,0.9999973271074261,17.884
64,0.7953261751417627,0.9999841490028454,17.843333333333334
65,0.7898634949861718,0.9999840744981052,17.817666666666668
66,0.7826700073824239,0.9999727498356299,17.795666666666666
67,0.7843419764023498,0.9999450440139911,17.864
68,0.7988192081770934,0.9999317640903116,17.936
69,0.7839731043568936,0.9999317640903116,17.895666666666667
70,0.7808252212934035,0.9999317547776576,17.854
71,0.7753910654282082,0.9999318479041988,17.852333333333334
72,0.7816554178703415,0.9999318479041988,17.788
73,0.7929574169990689,0.9999929592236435,17.886
74,0.7760039643670881,0.9999942444413958,17.925333333333334
75,0.7743787540769637,0.9999690525818381,17.977666666666668
76,0.7771799983584624,0.9999472697670819,17.968666666666667
77,0.7724513982725338,0.9999844283956669,17.956333333333333
78,0.7764036098970449,0.9999844377087621,18.024333333333335
79,0.7788392677323253,0.9999668640369019,18.05
80,0.7864245366062357,0.9999853969579929,18.128333333333334
81,0.7789919776594887,0.999958193716141,18.122666666666667
82,0.7849983975617535,0.9999984260659637,18.107333333333333
83,0.7859411025876498,0.9999984260659637,18.001333333333335
84,0.7842105576297669,0.9999994412065956,18.113
85,0.7860702902686547,0.9999582402805184,18.189333333333334
86,0.781476509556845,0.9999846146575871,18.136666666666667
87,0.7883525120402445,0.9999946914740057,18.182666666666666
88,0.788016948874258,0.9999946914740057,18.132666666666665
89,0.785813885028928,0.9999947101003683,18.188666666666666
90,0.7919277665220902,0.999973206172593,18.19333333333333
91,0.779903570251183,0.9999979883450596,18.177333333333333
92,0.7830023702861295,0.9999979883450596,18.167333333333332
93,0.7796216197397363,0.9999679164005248,18.215
94,0.789626899664354,0.9999884982257348,18.203
95,0.7859925582768366,0.9999884982257348,18.183666666666667
96,0.7791659114587823,0.9999671061735763,18.096
97,0.7795160979229226,0.9999539191145875,18.128666666666668
98,0.7882423892925374,0.999980163006241,18.208333333333332
99,0.787305318924645,0.9999401361976185,18.161
