"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.13329047712038952,0.9890504453167173,15.5
1,0.52125174149097,0.9890641576198865,17.7
2,0.6126566396387976,0.9935682211485651,18.933333333333334
3,0.6440866038554757,0.9899289683727107,18.6
4,0.6884448873285033,0.989928516163139,18.566666666666666
5,0.7633045911988535,0.9893290036953496,19.1
6,0.7711423327948983,0.9893290036953496,18.533333333333335
7,0.7935532789938552,0.9899710431337861,18.8
8,0.6958950942666926,0.9990422590430411,18.833333333333332
9,0.7805224463789047,0.999037476181743,18.366666666666667
