"Generation","Average Fitness","Best Fitness Individual","Average Correct Bits"
0,0.14892080815043576,0.9468422407150683,9.825
1,0.5351364914846286,0.9472508862839087,11.45
2,0.6465126104262291,0.9468603993706951,11.875
3,0.689346664346818,0.9456988770621836,11.775
4,0.7248051149768734,0.9876051587592842,11.825
5,0.7719031006160348,0.9876051587592842,12.125
6,0.7093381405274684,0.9911472216421695,12.225
7,0.7068908541910739,0.9911566824082215,12.55
8,0.7517017100452511,0.9952133599190932,12.375
9,0.7934335804846192,0.9941883052158357,12.875
